iter	Passed	Remaining
2931	1081906	763090
2932	1082234	762693
2933	1082561	762294
2934	1082882	761891
2935	1083199	761486
2936	1083535	761094
2937	1083890	760715
2938	1084204	760308
2939	1084552	759924
2940	1085029	759631
2941	1085382	759251
2942	1085716	758858
2943	1086034	758453
2944	1086363	758056
2945	1086704	757668
2946	1087057	757288
2947	1087408	756907
2948	1087739	756512
2949	1088066	756114
2950	1088410	755727
2951	1088745	755335
2952	1089095	754953
2953	1089422	754556
2954	1089888	754254
2955	1090215	753856
2956	1090549	753463
2957	1090861	753055
2958	1091199	752666
2959	1091520	752264
2960	1091857	751873
2961	1092188	751478
2962	1092537	751096
2963	1092865	750699
2964	1093199	750307
2965	1093541	749920
2966	1093880	749531
2967	1094203	749131
2968	1094658	748821
2969	1094972	748415
2970	1095314	748028
2971	1095626	747621
2972	1095954	747224
2973	1096269	746819
2974	1096602	746427
2975	1096913	746018
2976	1097262	745637
2977	1097616	745258
2978	1097961	744873
2979	1098308	744490
2980	1098672	744119
2981	1099030	743743
2982	1099496	743440
2983	1099803	743030
2984	1100146	742644
2985	1100483	742254
2986	1100840	741878
2987	1101181	741491
2988	1101509	741096
2989	1101833	740697
2990	1102151	740295
2991	1102482	739901
2992	1102790	739492
2993	1103147	739116
2994	1103504	738739
2995	1103809	738328
2996	1104284	738032
2997	1104593	737624
2998	1104909	737220
2999	1105316	736877
3000	1105639	736478
3001	1105981	736093
3002	1106349	735724
3003	1106697	735342
3004	1107018	734942
3005	1107371	734563
3006	1107705	734172
3007	1108037	733779
3008	1108390	733401
3009	1108761	733035
3010	1109227	732731
3011	1109594	732361
3012	1109936	731976
3013	1110272	731586
3014	1110614	731200
3015	1110926	730795
3016	1111270	730410
3017	1111617	730028
3018	1111987	729660
3019	1112357	729294
3020	1112675	728892
3021	1113015	728505
3022	1113366	728126
3023	1113684	727725
3024	1114153	727422
3025	1114486	727031
3026	1114826	726644
3027	1115144	726243
3028	1115492	725861
3029	1115860	725493
3030	1116212	725114
3031	1116546	724723
3032	1116871	724327
3033	1117219	723946
3034	1117542	723549
3035	1117857	723146
3036	1118195	722758
3037	1118514	722358
3038	1118997	722064
3039	1119332	721675
3040	1119707	721310
3041	1120041	720920
3042	1120369	720526
3043	1120718	720146
3044	1121067	719765
3045	1121412	719382
3046	1121743	718990
3047	1122084	718605
3048	1122409	718209
3049	1122742	717819
3050	1123077	717429
3051	1123403	717034
3052	1123846	716714
3053	1124213	716345
3054	1124534	715947
3055	1124864	715555
3056	1125211	715173
3057	1125553	714789
3058	1125893	714403
3059	1126236	714019
3060	1126607	713653
3061	1126940	713262
3062	1127266	712868
3063	1127593	712474
3064	1127916	712077
3065	1128264	711696
3066	1128735	711394
3067	1129081	711012
3068	1129403	710615
3069	1129738	710226
3070	1130068	709834
3071	1130395	709440
3072	1130725	709049
3073	1131059	708660
3074	1131597	708398
3075	1131961	708028
3076	1132298	707640
3077	1132626	707247
3078	1132959	706857
3079	1133288	706465
3080	1133769	706168
3081	1134115	705786
3082	1134457	705402
3083	1134784	705008
3084	1135110	704614
3085	1135461	704236
3086	1135776	703835
3087	1136084	703430
3088	1136431	703049
3089	1136740	702645
3090	1137088	702265
3091	1137415	701872
3092	1137764	701492
3093	1138122	701118
3094	1138589	700812
3095	1138910	700415
3096	1139288	700053
3097	1139623	699665
3098	1139986	699294
3099	1140361	698931
3100	1140702	698546
3101	1141018	698147
3102	1141376	697773
3103	1141716	697388
3104	1142058	697005
3105	1142390	696615
3106	1142769	696254
3107	1143086	695855
3108	1143585	695567
3109	1143937	695190
3110	1144246	694786
3111	1144572	694393
3112	1144899	694000
3113	1145251	693623
3114	1145564	693222
3115	1145878	692822
3116	1146231	692446
3117	1146549	692048
3118	1146876	691655
3119	1147207	691265
3120	1147509	690858
3121	1147825	690460
3122	1148312	690163
3123	1148702	689809
3124	1149077	689446
3125	1149444	689078
3126	1149775	688688
3127	1150165	688334
3128	1150510	687953
3129	1150842	687564
3130	1151215	687199
3131	1151601	686842
3132	1151959	686469
3133	1152295	686082
3134	1152609	685683
3135	1152949	685299
3136	1153429	684998
3137	1153762	684609
3138	1154098	684223
3139	1154471	683858
3140	1154799	683467
3141	1155135	683081
3142	1155483	682702
3143	1155830	682322
3144	1156170	681938
3145	1156487	681541
3146	1156843	681166
3147	1157177	680779
3148	1157510	680391
3149	1157827	679994
3150	1158311	679694
3151	1158688	679332
3152	1159036	678953
3153	1159345	678551
3154	1159682	678165
3155	1160009	677774
3156	1160339	677385
3157	1160688	677006
3158	1161023	676620
3159	1161373	676242
3160	1161681	675840
3161	1162043	675469
3162	1162407	675100
3163	1162719	674700
3164	1163205	674401
3165	1163540	674015
3166	1163854	673616
3167	1164177	673224
3168	1164513	672838
3169	1164858	672457
3170	1165189	672069
3171	1165510	671675
3172	1165820	671274
3173	1166163	670893
3174	1166476	670494
3175	1166811	670108
3176	1167116	669704
3177	1167442	669313
3178	1167925	669012
3179	1168237	668613
3180	1168563	668223
3181	1168894	667834
3182	1169365	667526
3183	1169797	667196
3184	1170153	666821
3185	1170472	666427
3186	1170796	666034
3187	1171124	665645
3188	1171441	665249
3189	1171799	664876
3190	1172177	664515
3191	1172508	664127
3192	1172986	663823
3193	1173330	663442
3194	1173652	663049
3195	1174089	662721
3196	1174406	662325
3197	1174734	661935
3198	1175059	661545
3199	1175383	661153
3200	1175700	660757
3201	1176026	660367
3202	1176354	659977
3203	1176669	659581
3204	1177035	659213
3205	1177372	658828
3206	1177819	658506
3207	1178151	658119
3208	1178466	657723
3209	1178775	657323
3210	1179121	656944
3211	1179477	656570
3212	1179825	656192
3213	1180131	655791
3214	1180486	655417
3215	1180798	655020
3216	1181149	654643
3217	1181595	654320
3218	1181996	653971
3219	1182372	653609
3220	1182817	653285
3221	1183124	652884
3222	1183446	652492
3223	1183762	652097
3224	1184082	651704
3225	1184417	651319
3226	1184742	650929
3227	1185074	650542
3228	1185406	650156
3229	1185760	649781
3230	1186097	649398
3231	1186446	649021
3232	1186763	648626
3233	1187084	648234
3234	1187585	647940
3235	1187922	647557
3236	1188275	647182
3237	1188634	646810
3238	1188979	646432
3239	1189312	646046
3240	1189633	645654
3241	1189959	645264
3242	1190324	644896
3243	1190643	644503
3244	1190996	644128
3245	1191332	643745
3246	1191712	643385
3247	1192049	643001
3248	1192526	642694
3249	1192829	642292
3250	1193180	641917
3251	1193497	641523
3252	1193842	641144
3253	1194165	640753
3254	1194490	640364
3255	1194803	639968
3256	1195161	639596
3257	1195502	639215
3258	1195822	638823
3259	1196166	638444
3260	1196525	638073
3261	1196849	637683
3262	1197326	637375
3263	1197692	637007
3264	1198009	636614
3265	1198335	636225
3266	1198658	635835
3267	1199005	635458
3268	1199365	635087
3269	1199695	634701
3270	1200020	634312
3271	1200362	633932
3272	1200740	633571
3273	1201047	633173
3274	1201367	632781
3275	1201765	632430
3276	1202258	632130
3277	1202600	631750
3278	1202913	631355
3279	1203254	630974
3280	1203567	630579
3281	1203915	630203
3282	1204231	629809
3283	1204547	629416
3284	1204871	629027
3285	1205215	628648
3286	1205547	628263
3287	1205877	627877
3288	1206193	627484
3289	1206528	627101
3290	1207025	626802
3291	1207363	626420
3292	1207671	626023
3293	1207979	625626
3294	1208333	625252
3295	1208641	624856
3296	1208978	624473
3297	1209302	624085
3298	1209639	623703
3299	1209998	623332
3300	1210349	622957
3301	1210685	622575
3302	1211004	622184
3303	1211333	621798
3304	1211821	621493
3305	1212145	621105
3306	1212454	620709
3307	1212784	620323
3308	1213122	619942
3309	1213458	619560
3310	1213774	619168
3311	1214114	618787
3312	1214477	618419
3313	1214794	618027
3314	1215145	617653
3315	1215479	617270
3316	1215862	616912
3317	1216171	616516
3318	1216647	616204
3319	1216955	615808
3320	1217304	615433
3321	1217609	615035
3322	1217950	614656
3323	1218265	614264
3324	1218600	613881
3325	1218934	613498
3326	1219234	613098
3327	1219565	612714
3328	1219889	612326
3329	1220219	611941
3330	1220556	611560
3331	1220898	611182
3332	1221388	610877
3333	1221790	610528
3334	1222121	610144
3335	1222483	609775
3336	1222806	609387
3337	1223148	609009
3338	1223462	608616
3339	1223792	608232
3340	1224111	607842
3341	1224437	607455
3342	1224750	607062
3343	1225079	606677
3344	1225399	606288
3345	1225723	605901
3346	1226236	605607
3347	1226591	605235
3348	1226920	604850
3349	1227259	604471
3350	1227591	604088
3351	1227916	603701
3352	1228254	603320
3353	1228579	602934
3354	1228890	602541
3355	1229220	602156
3356	1229553	601774
3357	1229892	601394
3358	1230227	601013
3359	1230570	600635
3360	1231043	600321
3361	1231351	599926
3362	1231693	599548
3363	1232069	599187
3364	1232407	598807
3365	1232717	598413
3366	1233050	598031
3367	1233386	597650
3368	1233688	597253
3369	1234036	596878
3370	1234467	596543
3371	1234797	596159
3372	1235165	595794
3373	1235499	595412
3374	1235969	595096
3375	1236499	594808
3376	1236842	594431
3377	1237283	594101
3378	1237675	593747
3379	1238065	593392
3380	1238446	593033
3381	1238812	592666
3382	1239140	592282
3383	1239466	591896
3384	1239779	591504
3385	1240124	591128
3386	1240477	590755
3387	1240836	590386
3388	1241300	590066
3389	1241655	589694
3390	1242033	589334
3391	1242372	588955
3392	1242698	588569
3393	1243018	588181
3394	1243325	587787
3395	1243638	587395
3396	1243972	587014
3397	1244324	586641
3398	1244658	586260
3399	1245014	585889
3400	1245351	585509
3401	1245663	585117
3402	1246159	584812
3403	1246476	584422
3404	1246812	584042
3405	1247179	583677
3406	1247535	583306
3407	1247892	582935
3408	1248212	582548
3409	1248564	582175
3410	1248929	581808
3411	1249244	581418
3412	1249558	581028
3413	1250035	580713
3414	1250373	580334
3415	1250706	579952
3416	1251180	579636
3417	1251532	579264
3418	1251867	578883
3419	1252253	578526
3420	1252671	578184
3421	1252986	577794
3422	1253319	577413
3423	1253683	577045
3424	1254035	576673
3425	1254431	576320
3426	1254733	575925
3427	1255070	575545
3428	1255412	575168
3429	1255722	574776
3430	1256195	574459
3431	1256529	574078
3432	1256855	573694
3433	1257190	573314
3434	1257517	572930
3435	1257838	572543
3436	1258164	572159
3437	1258509	571783
3438	1258852	571407
3439	1259195	571030
3440	1259533	570651
3441	1259888	570280
3442	1260235	569905
3443	1260579	569530
3444	1261059	569215
3445	1261371	568824
3446	1261692	568438
3447	1262070	568078
3448	1262406	567698
3449	1262756	567325
3450	1263094	566946
3451	1263443	566573
3452	1263798	566202
3453	1264117	565815
3454	1264455	565436
3455	1264765	565045
3456	1265117	564673
3457	1265433	564285
3458	1265879	563954
3459	1266198	563568
3460	1266537	563190
3461	1266852	562801
3462	1267163	562411
3463	1267496	562030
3464	1267831	561651
3465	1268185	561279
3466	1268516	560898
3467	1268830	560509
3468	1269143	560120
3469	1269475	559739
3470	1269790	559351
3471	1270137	558977
3472	1270589	558649
3473	1270950	558281
3474	1271290	557904
3475	1271633	557528
3476	1271994	557160
3477	1272409	556816
3478	1272728	556429
3479	1273045	556042
3480	1273402	555673
3481	1273740	555295
3482	1274050	554905
3483	1274384	554525
3484	1274711	554142
3485	1275027	553755
3486	1275506	553438
3487	1275861	553068
3488	1276226	552702
3489	1276585	552333
3490	1276910	551950
3491	1277262	551578
3492	1277588	551195
3493	1277950	550828
3494	1278338	550471
3495	1278667	550090
3496	1279006	549713
3497	1279378	549349
3498	1279703	548966
3499	1280045	548590
3500	1280536	548278
3501	1280858	547894
3502	1281184	547511
3503	1281507	547127
3504	1281861	546756
3505	1282235	546394
3506	1282545	546005
3507	1282857	545616
3508	1283196	545239
3509	1283509	544851
3510	1283860	544479
3511	1284203	544104
3512	1284537	543725
3513	1284850	543337
3514	1285295	543005
3515	1285628	542625
3516	1285955	542244
3517	1286303	541870
3518	1286633	541490
3519	1286988	541120
3520	1287317	540739
3521	1287647	540358
3522	1287980	539979
3523	1288311	539599
3524	1288656	539225
3525	1288963	538834
3526	1289332	538470
3527	1289666	538092
3528	1290176	537786
3529	1290497	537402
3530	1290832	537024
3531	1291152	536639
3532	1291460	536250
3533	1291826	535885
3534	1292168	535509
3535	1292492	535126
3536	1292828	534749
3537	1293177	534376
3538	1293523	534003
3539	1293848	533621
3540	1294195	533248
3541	1294510	532861
3542	1294963	532532
3543	1295296	532153
3544	1295640	531778
3545	1295955	531392
3546	1296300	531019
3547	1296605	530628
3548	1296932	530247
3549	1297269	529870
3550	1297615	529497
3551	1297951	529119
3552	1298292	528744
3553	1298756	528419
3554	1299127	528055
3555	1299473	527682
3556	1299924	527352
3557	1300254	526972
3558	1300585	526592
3559	1300888	526202
3560	1301238	525830
3561	1301574	525453
3562	1301944	525089
3563	1302323	524729
3564	1302663	524353
3565	1303058	524000
3566	1303362	523610
3567	1303695	523232
3568	1304012	522847
3569	1304346	522469
3570	1304833	522152
3571	1305175	521778
3572	1305509	521399
3573	1305849	521024
3574	1306189	520648
3575	1306501	520262
3576	1306845	519888
3577	1307192	519515
3578	1307508	519130
3579	1307893	518773
3580	1308224	518394
3581	1308594	518030
3582	1308925	517652
3583	1309235	517265
3584	1309690	516934
3585	1310029	516559
3586	1310379	516188
3587	1310701	515805
3588	1311037	515428
3589	1311412	515067
3590	1311791	514707
3591	1312124	514329
3592	1312470	513956
3593	1312803	513578
3594	1313154	513207
3595	1313488	512830
3596	1313817	512450
3597	1314179	512084
3598	1314628	511751
3599	1314957	511372
3600	1315276	510989
3601	1315585	510602
3602	1315912	510221
3603	1316234	509840
3604	1316546	509454
3605	1316883	509077
3606	1317203	508695
3607	1317521	508312
3608	1317856	507935
3609	1318178	507553
3610	1318507	507174
3611	1318838	506796
3612	1319321	506476
3613	1319630	506089
3614	1319981	505719
3615	1320360	505359
3616	1320673	504973
3617	1321012	504599
3618	1321334	504217
3619	1321652	503834
3620	1322009	503466
3621	1322382	503103
3622	1322719	502728
3623	1323041	502346
3624	1323370	501968
3625	1323694	501587
3626	1324377	501342
3627	1324699	500961
3628	1325005	500573
3629	1325338	500196
3630	1325680	499822
3631	1326015	499446
3632	1326338	499065
3633	1326643	498677
3634	1326952	498291
3635	1327261	497905
3636	1327575	497521
3637	1327901	497141
3638	1328245	496768
3639	1328591	496396
3640	1329062	496071
3641	1329424	495705
3642	1329732	495318
3643	1330098	494954
3644	1330435	494578
3645	1330747	494194
3646	1331069	493813
3647	1331396	493434
3648	1331745	493063
3649	1332109	492698
3650	1332423	492314
3651	1332757	491937
3652	1333066	491552
3653	1333401	491176
3654	1333859	490845
3655	1334238	490485
3656	1334563	490106
3657	1334882	489724
3658	1335225	489351
3659	1335552	488972
3660	1335908	488604
3661	1336250	488231
3662	1336596	487859
3663	1336923	487480
3664	1337275	487111
3665	1337608	486734
3666	1337939	486357
3667	1338339	486005
3668	1338783	485669
3669	1339115	485292
3670	1339426	484908
3671	1339756	484530
3672	1340078	484150
3673	1340432	483781
3674	1340760	483403
3675	1341083	483023
3676	1341416	482647
3677	1341752	482272
3678	1342092	481898
3679	1342447	481530
3680	1342798	481160
3681	1343117	480779
3682	1343585	480451
3683	1343930	480079
3684	1344258	479701
3685	1344572	479318
3686	1344901	478941
3687	1345231	478563
3688	1345546	478181
3689	1345853	477796
3690	1346202	477426
3691	1346543	477052
3692	1346877	476677
3693	1347212	476302
3694	1347547	475926
3695	1347877	475549
3696	1348355	475225
3697	1348677	474845
3698	1348994	474463
3699	1349318	474085
3700	1349619	473697
3701	1349950	473321
3702	1350282	472945
3703	1350601	472564
3704	1350936	472189
3705	1351277	471816
3706	1351736	471485
3707	1352233	471166
3708	1352560	470788
3709	1352882	470409
3710	1353358	470083
3711	1353657	469695
3712	1353977	469315
3713	1354299	468936
3714	1354637	468562
3715	1354968	468186
3716	1355315	467815
3717	1355643	467438
3718	1355973	467061
3719	1356299	466683
3720	1356628	466306
3721	1356948	465927
3722	1357304	465559
3723	1357619	465177
3724	1358097	464852
3725	1358410	464469
3726	1358731	464090
3727	1359072	463717
3728	1359413	463345
3729	1359770	462978
3730	1360077	462593
3731	1360401	462215
3732	1360739	461842
3733	1361070	461466
3734	1361392	461087
3735	1361723	460711
3736	1362037	460330
3737	1362397	459963
3738	1362889	459642
3739	1363303	459294
3740	1363642	458921
3741	1363949	458537
3742	1364295	458167
3743	1364603	457783
3744	1364943	457410
3745	1365296	457042
3746	1365600	456658
3747	1365937	456284
3748	1366297	455918
3749	1366600	455533
3750	1366922	455155
3751	1367264	454783
3752	1367759	454461
3753	1368105	454091
3754	1368427	453713
3755	1368777	453343
3756	1369127	452974
3757	1369467	452602
3758	1369810	452230
3759	1370133	451852
3760	1370447	451471
3761	1370771	451093
3762	1371144	450732
3763	1371462	450352
3764	1371838	449992
3765	1372155	449612
3766	1372607	449276
3767	1372980	448915
3768	1373316	448541
3769	1373620	448157
3770	1373966	447787
3771	1374296	447411
3772	1374613	447031
3773	1374954	446659
3774	1375313	446293
3775	1375642	445917
3776	1375965	445540
3777	1376298	445165
3778	1376630	444791
3779	1376964	444417
3780	1377445	444090
3781	1377785	443718
3782	1378124	443345
3783	1378438	442965
3784	1378745	442582
3785	1379092	442212
3786	1379433	441841
3787	1379752	441462
3788	1380116	441098
3789	1380458	440726
3790	1380808	440357
3791	1381155	439988
3792	1381483	439612
3793	1381860	439252
3794	1382356	438929
3795	1382680	438552
3796	1383051	438191
3797	1383377	437814
3798	1383694	437435
3799	1384007	437055
3800	1384338	436680
3801	1384673	436306
3802	1384985	435926
3803	1385341	435559
3804	1385665	435182
3805	1386004	434810
3806	1386375	434448
3807	1386678	434065
3808	1387142	433732
3809	1387456	433352
3810	1387793	432979
3811	1388122	432604
3812	1388433	432224
3813	1388764	431849
3814	1389093	431474
3815	1389418	431098
3816	1389757	430726
3817	1390077	430348
3818	1390414	429976
3819	1390743	429601
3820	1391114	429239
3821	1391433	428861
3822	1391908	428531
3823	1392258	428163
3824	1392588	427788
3825	1393004	427440
3826	1393332	427065
3827	1393648	426686
3828	1393992	426316
3829	1394355	425952
3830	1394692	425579
3831	1395004	425199
3832	1395347	424829
3833	1395730	424470
3834	1396050	424093
3835	1396375	423717
3836	1396823	423379
3837	1397173	423010
3838	1397493	422633
3839	1397842	422264
3840	1398182	421893
3841	1398512	421519
3842	1398836	421143
3843	1399146	420762
3844	1399448	420380
3845	1399764	420002
3846	1400141	419642
3847	1400453	419262
3848	1400771	418884
3849	1401108	418512
3850	1401571	418178
3851	1401916	417808
3852	1402264	417440
3853	1402580	417061
3854	1402933	416695
3855	1403290	416328
3856	1403619	415954
3857	1403955	415582
3858	1404295	415211
3859	1404655	414846
3860	1404972	414468
3861	1405315	414098
3862	1405619	413717
3863	1405939	413340
3864	1406423	413011
3865	1406766	412641
3866	1407105	412270
3867	1407427	411894
3868	1407767	411523
3869	1408098	411150
3870	1408424	410775
3871	1408730	410394
3872	1409055	410019
3873	1409384	409645
3874	1409706	409269
3875	1410086	408910
3876	1410438	408543
3877	1410777	408172
3878	1411215	407830
3879	1411548	407457
3880	1411901	407090
3881	1412238	406718
3882	1412579	406348
3883	1412889	405969
3884	1413234	405600
3885	1413558	405224
3886	1413907	404857
3887	1414212	404476
3888	1414534	404100
3889	1414843	403721
3890	1415175	403348
3891	1415511	402977
3892	1415953	402635
3893	1416470	402315
3894	1416823	401948
3895	1417260	401605
3896	1417646	401248
3897	1417984	400877
3898	1418424	400534
3899	1418766	400164
3900	1419127	399800
3901	1419447	399424
3902	1419787	399053
3903	1420100	398675
3904	1420412	398297
3905	1420759	397928
3906	1421217	397591
3907	1421544	397217
3908	1421881	396846
3909	1422211	396473
3910	1422525	396095
3911	1422840	395718
3912	1423187	395350
3913	1423503	394973
3914	1423830	394599
3915	1424185	394233
3916	1424508	393858
3917	1424833	393483
3918	1425176	393114
3919	1425486	392736
3920	1425944	392398
3921	1426281	392027
3922	1426599	391651
3923	1426944	391282
3924	1427273	390909
3925	1427688	390559
3926	1428015	390186
3927	1428368	389819
3928	1428713	389450
3929	1429047	389078
3930	1429368	388703
3931	1429698	388331
3932	1430007	387952
3933	1430362	387586
3934	1430836	387253
3935	1431355	386931
3936	1431970	386635
3937	1432364	386280
3938	1432708	385911
3939	1433165	385572
3940	1433681	385249
3941	1434002	384874
3942	1434325	384499
3943	1434630	384120
3944	1435044	383769
3945	1435372	383396
3946	1435690	383020
3947	1436024	382648
3948	1436514	382318
3949	1436827	381941
3950	1437169	381571
3951	1437544	381211
3952	1437864	380835
3953	1438212	380467
3954	1438553	380098
3955	1438863	379720
3956	1439236	379359
3957	1439549	378982
3958	1439873	378607
3959	1440205	378235
3960	1440513	377857
3961	1440863	377490
3962	1441340	377156
3963	1441713	376794
3964	1442193	376461
3965	1442543	376094
3966	1442867	375720
3967	1443226	375355
3968	1443553	374981
3969	1443912	374616
3970	1444223	374239
3971	1444533	373862
3972	1444847	373485
3973	1445166	373110
3974	1445485	372735
3975	1445831	372367
3976	1446311	372033
3977	1446627	371657
3978	1446963	371286
3979	1447298	370915
3980	1447606	370537
3981	1447938	370166
3982	1448266	369793
3983	1448587	369419
3984	1448964	369058
3985	1449348	368700
3986	1449710	368336
3987	1450051	367966
3988	1450376	367593
3989	1450783	367241
3990	1451300	366916
3991	1451626	366542
3992	1452082	366202
3993	1452432	365835
3994	1452809	365475
3995	1453136	365102
3996	1453482	364734
3997	1453808	364361
3998	1454145	363990
3999	1454475	363618
4000	1454797	363244
4001	1455128	362873
4002	1455469	362503
4003	1455831	362139
4004	1456302	361803
4005	1456604	361424
4006	1456928	361050
4007	1457252	360677
4008	1457609	360312
4009	1457936	359939
4010	1458259	359565
4011	1458601	359197
4012	1458938	358826
4013	1459315	358466
4014	1459648	358095
4015	1459969	357721
4016	1460374	357368
4017	1460703	356996
4018	1461185	356661
4019	1461499	356285
4020	1461818	355911
4021	1462140	355537
4022	1462462	355164
4023	1462788	354791
4024	1463110	354417
4025	1463445	354047
4026	1463776	353676
4027	1464118	353307
4028	1464422	352929
4029	1464731	352553
4030	1465041	352176
4031	1465367	351804
4032	1465815	351461
4033	1466151	351091
4034	1466473	350717
4035	1466813	350348
4036	1467148	349978
4037	1467463	349603
4038	1467821	349239
4039	1468159	348869
4040	1468492	348499
4041	1468826	348128
4042	1469154	347756
4043	1469483	347385
4044	1469800	347011
4045	1470166	346648
4046	1470627	346307
4047	1470939	345932
4048	1471287	345565
4049	1471608	345192
4050	1471966	344827
4051	1472321	344462
4052	1472621	344084
4053	1472950	343712
4054	1473278	343341
4055	1473679	342986
4056	1474022	342618
4057	1474322	342240
4058	1474631	341864
4059	1474936	341487
4060	1475409	341149
4061	1475734	340777
4062	1476061	340406
4063	1476405	340038
4064	1476723	339664
4065	1477037	339290
4066	1477365	338918
4067	1477686	338545
4068	1478015	338174
4069	1478334	337801
4070	1478664	337430
4071	1478995	337059
4072	1479351	336694
4073	1479687	336325
4074	1480163	335988
4075	1480508	335620
4076	1480823	335246
4077	1481286	334905
4078	1481665	334546
4079	1482016	334180
4080	1482353	333810
4081	1482674	333438
4082	1483021	333071
4083	1483341	332698
4084	1483714	332337
4085	1484063	331971
4086	1484431	331609
4087	1484802	331247
4088	1485260	330905
4089	1485592	330535
4090	1485944	330169
4091	1486259	329795
4092	1486565	329419
4093	1486884	329046
4094	1487214	328676
4095	1487532	328303
4096	1487855	327931
4097	1488198	327563
4098	1488534	327194
4099	1488863	326823
4100	1489205	326455
4101	1489589	326097
4102	1490056	325756
4103	1490371	325383
4104	1490702	325013
4105	1491050	324646
4106	1491388	324278
4107	1491735	323911
4108	1492133	323555
4109	1492530	323200
4110	1492856	322828
4111	1493186	322458
4112	1493540	322093
4113	1493881	321725
4114	1494224	321358
4115	1494541	320985
4116	1495014	320645
4117	1495329	320272
4118	1495650	319900
4119	1495995	319533
4120	1496389	319176
4121	1496738	318810
4122	1497050	318436
4123	1497407	318071
4124	1497764	317707
4125	1498090	317336
4126	1498401	316962
4127	1498725	316591
4128	1499072	316224
4129	1499380	315850
4130	1499862	315512
4131	1500202	315144
4132	1500515	314770
4133	1500832	314397
4134	1501172	314029
4135	1501499	313659
4136	1501849	313293
4137	1502181	312924
4138	1502529	312557
4139	1502862	312188
4140	1503205	311821
4141	1503543	311453
4142	1503885	311086
4143	1504243	310722
4144	1504680	310374
4145	1505012	310004
4146	1505344	309635
4147	1505665	309263
4148	1505983	308891
4149	1506333	308526
4150	1506675	308158
4151	1506985	307785
4152	1507327	307417
4153	1507635	307043
4154	1507954	306671
4155	1508301	306305
4156	1508612	305932
4157	1508925	305559
4158	1509392	305217
4159	1509720	304847
4160	1510063	304480
4161	1510367	304105
4162	1510706	303737
4163	1511057	303372
4164	1511381	303002
4165	1511717	302633
4166	1512036	302262
4167	1512387	301896
4168	1512718	301527
4169	1513053	301159
4170	1513368	300786
4171	1513777	300433
4172	1514280	300098
4173	1514596	299726
4174	1514917	299355
4175	1515246	298985
4176	1515588	298618
4177	1515922	298250
4178	1516255	297881
4179	1516580	297510
4180	1516899	297139
4181	1517250	296774
4182	1517559	296401
4183	1517927	296039
4184	1518284	295675
4185	1518600	295303
4186	1519063	294960
4187	1519387	294589
4188	1519714	294220
4189	1520037	293849
4190	1520359	293479
4191	1520712	293114
4192	1521039	292744
4193	1521343	292370
4194	1521651	291997
4195	1521985	291629
4196	1522327	291262
4197	1522643	290890
4198	1522946	290516
4199	1523295	290151
4200	1523783	289812
4201	1524140	289448
4202	1524470	289079
4203	1524795	288710
4204	1525108	288338
4205	1525470	287975
4206	1525799	287606
4207	1526149	287241
4208	1526515	286879
4209	1526857	286512
4210	1527233	286152
4211	1527553	285781
4212	1527882	285412
4213	1528244	285049
4214	1528718	284707
4215	1529065	284342
4216	1529377	283970
4217	1529705	283601
4218	1530053	283235
4219	1530378	282866
4220	1530704	282496
4221	1531030	282127
4222	1531378	281762
4223	1531719	281395
4224	1532099	281036
4225	1532426	280666
4226	1532805	280307
4227	1533137	279939
4228	1533601	279594
4229	1533971	279233
4230	1534337	278871
4231	1534685	278506
4232	1535024	278139
4233	1535346	277769
4234	1535654	277396
4235	1535997	277030
4236	1536309	276659
4237	1536635	276289
4238	1536984	275924
4239	1537313	275556
4240	1537624	275184
4241	1537979	274820
4242	1538450	274477
4243	1538792	274110
4244	1539130	273744
4245	1539461	273375
4246	1539787	273006
4247	1540097	272634
4248	1540435	272268
4249	1540769	271900
4250	1541096	271531
4251	1541429	271163
4252	1541786	270800
4253	1542117	270432
4254	1542441	270063
4255	1542798	269699
4256	1543240	269351
4257	1543565	268982
4258	1543904	268615
4259	1544258	268251
4260	1544559	267878
4261	1544881	267508
4262	1545220	267142
4263	1545546	266773
4264	1545880	266406
4265	1546210	266038
4266	1546559	265673
4267	1546863	265300
4268	1547208	264935
4269	1547535	264566
4270	1548012	264224
4271	1548329	263853
4272	1548665	263486
4273	1549008	263121
4274	1549345	262754
4275	1549668	262385
4276	1550011	262019
4277	1550327	261649
4278	1550670	261283
4279	1550979	260912
4280	1551328	260547
4281	1551692	260185
4282	1552044	259821
4283	1552487	259472
4284	1552949	259126
4285	1553310	258764
4286	1553641	258396
4287	1553983	258030
4288	1554304	257661
4289	1554623	257292
4290	1554958	256925
4291	1555277	256555
4292	1555582	256183
4293	1555916	255816
4294	1556238	255447
4295	1556676	255097
4296	1556994	254728
4297	1557298	254356
4298	1557785	254014
4299	1558122	253647
4300	1558490	253286
4301	1558800	252915
4302	1559126	252547
4303	1559460	252180
4304	1559828	251818
4305	1560172	251453
4306	1560502	251086
4307	1560893	250728
4308	1561228	250361
4309	1561540	249991
4310	1561904	249629
4311	1562228	249260
4312	1562687	248914
4313	1563036	248549
4314	1563389	248185
4315	1563734	247820
4316	1564131	247463
4317	1564459	247096
4318	1564771	246725
4319	1565132	246363
4320	1565461	245995
4321	1565801	245630
4322	1566127	245262
4323	1566464	244895
4324	1566792	244528
4325	1567109	244158
4326	1567564	243811
4327	1567906	243445
4328	1568232	243077
